,omega,alpha,beta,gamma,x,sample,omega_wo_exo,alpha_wo_exo,beta_wo_exo,omega_with_exo,alpha_with_exo,beta_with_exo,gamma_with_exo,without_exo_MSE,with_exo_MSE,without_exo_logll,with_exo_logll,without_exo_opt_suc,with_exo_opt_suc
149,0.1,0.1,0.2,0.25,"[[], []]",49,0.4322641959503418,0.16055983578255004,0.00037225002956225593,0.08522655601522537,0.0921474776018937,0.25359826167999844,0.25188751323387765,0.15371724541515333,0.0009255264479523902,-1287.9347974848486,-1179.7297370118774,True,True
200,0.1,0.1,0.8,0.1,"[[], []]",0,2.8155809934342254e-08,0.16868239112242916,0.8313176090918081,0.16271687803082402,0.10971701163072724,0.7196968451554114,0.14644461985572635,0.2845930799712476,0.0299897204580455,,-4779.532576528259,False,True
201,0.1,0.1,0.8,0.1,"[[], []]",1,0.17016545037892467,0.10255318432326929,0.8189775687936223,0.06959330098954525,0.08756472754945048,0.8398227460838508,0.09059275795846652,0.07034125990684262,0.02079328486450851,-4890.845179194437,-4886.588013532117,True,True
202,0.1,0.1,0.8,0.1,"[[], []]",2,4.413956835371371e-07,0.36196789574601845,0.6380317389852758,0.108528869600555,0.12112245451223005,0.7883264171083725,0.07606001255342633,1.3239020220565738,0.021039030475046988,-4987.390838179262,-4840.678342820243,True,True
203,0.1,0.1,0.8,0.1,"[[], []]",3,0.17060533796940217,0.11863229685385063,0.7965833471318585,0.06079177451296072,0.1151415332272933,0.8108954087494298,0.09095179852938384,0.06624315119207573,0.02637885888926238,-4846.547367181493,-4842.624516242714,True,True
204,0.1,0.1,0.8,0.1,"[[], []]",4,1.7071119041869816e-05,0.2926334679948576,0.7073643709017854,0.04471606125065278,0.06756091823873446,0.841629175357148,0.11243697816755571,0.5203908348107252,0.036512496262882346,-4829.963952247128,-4740.9296481016245,True,True
205,0.1,0.1,0.8,0.1,"[[], []]",5,0.2224020512227647,0.14936394078768842,0.7420768938725459,0.12869278856901967,0.1352005523287282,0.7591900827265909,0.08930042032554711,0.1032148517555029,0.03677481820378463,-4847.15755063706,-4842.563732906125,True,True
206,0.1,0.1,0.8,0.1,"[[], []]",6,0.13855481308075557,0.05315834060359746,0.867831059569525,0.06814223756061602,0.048062494040603435,0.8690482765990695,0.08500207178823795,0.0983706323342832,0.05443831484570527,-4789.027406377152,-4784.602445031676,True,True
207,0.1,0.1,0.8,0.1,"[[], []]",7,1.4576288617410397e-06,0.3584941929696564,0.6415014605605092,0.0948790209684311,0.061793841424252906,0.8589539051505414,0.0636059592038886,1.0376914435527214,0.04004442584308887,-4998.895041874164,-4845.5514301020485,True,True
208,0.1,0.1,0.8,0.1,"[[], []]",8,2.2936098075769137e-23,0.0786350820024797,0.9213650243306488,0.1127806961880027,0.06706304736138713,0.8280640757533922,0.08702469311692704,0.19280943658102098,0.032832584602087385,-4868.310848273994,-4836.480556676268,True,True
209,0.1,0.1,0.8,0.1,"[[], []]",9,1.0546794527327195e-07,0.2953591093027399,0.704640858681247,0.019214778033980896,0.0705961515076141,0.8674836108252019,0.10964100864643063,0.9422493423275966,0.035770518607466016,-4987.848661101914,-4875.077909467732,True,True
210,0.1,0.1,0.8,0.1,"[[], []]",10,0.15009157387431704,0.06792494047959191,0.8442685700536005,0.06147942980168214,0.06580402979974953,0.8465273008716419,0.09772135282564587,0.08030150562761162,0.02745706317064059,-4768.671541899176,-4761.980525998886,True,True
211,0.1,0.1,0.8,0.1,"[[], []]",11,0.17552467830374893,0.09690746937991788,0.8202224458937627,0.1152837730481168,0.0994444900459582,0.8041991787916011,0.08751849109238523,0.057830085633271695,0.006600755722146238,-4882.436367421248,-4879.185410985205,True,True
212,0.1,0.1,0.8,0.1,"[[], []]",12,0.23049849782510307,0.10084224464746148,0.7755841845750049,0.018920716964189246,0.06426304882039634,0.8540021143729485,0.1298304052310078,0.06837353179030217,0.041432511872687136,-4814.044703993496,-4804.904812329092,True,True
213,0.1,0.1,0.8,0.1,"[[], []]",13,7.496016488354312e-13,0.1110107953270748,0.8889903252031859,0.11661837624623876,0.1032335760033041,0.7917165974382256,0.08569150853672979,0.2009855867112817,0.0043588192785593985,-4852.874749427827,-4814.375927579086,False,True
214,0.1,0.1,0.8,0.1,"[[], []]",14,0.27570413500411833,0.14088022924579444,0.7259402428900086,0.17834181919615383,0.14119305538989052,0.7265317354255334,0.09355284950500335,0.09177991880358283,0.044399056153070555,-4862.7593525217335,-4858.534637804031,True,True
215,0.1,0.1,0.8,0.1,"[[], []]",15,0.19017501028577552,0.13440029754804864,0.7707464417494381,0.051141341935882705,0.11310927936149916,0.8093353623145986,0.10430223077352072,0.08044376179612142,0.014987523516961403,-4833.787504287732,-4827.272508293131,True,True
216,0.1,0.1,0.8,0.1,"[[], []]",16,0.0,0.10402397585982542,0.8959760313754496,0.19724444659186094,0.15962239823251823,0.7305927898818154,0.08419258738594303,0.5014358568043776,0.20794457200168873,-4983.725186140567,-4952.176507758095,True,True
217,0.1,0.1,0.8,0.1,"[[], []]",17,0.1864293238670234,0.0805998676362844,0.8274328855444246,0.10026470891136421,0.07167803258757949,0.8287596780309954,0.09398575199852598,0.08477866696964075,0.025759362895703342,-4862.682949711218,-4857.507614221602,True,True
218,0.1,0.1,0.8,0.1,"[[], []]",18,2.5073382627393147e-06,0.3211607882936499,0.678838642444952,0.08414591788820969,0.08032630392869873,0.8332317382183432,0.08714593375266926,0.8609340709708921,0.010996998731894692,-4967.465123651045,-4861.307396429155,True,True
219,0.1,0.1,0.8,0.1,"[[], []]",19,0.22308707128057337,0.1618751617202189,0.7581388531640604,0.2023187598585301,0.16525330445778716,0.7484500341799333,0.03841874760905232,0.4919825076734346,0.45476961335101446,-4993.8614672814265,-4993.401694278094,True,True
220,0.1,0.1,0.8,0.1,"[[], []]",20,0.22167780109011015,0.09712323935482091,0.7884236462663907,0.07872576139036398,0.07313706191275225,0.8354371215475676,0.09846927807352789,0.050320283069139084,0.021285019559716505,-4830.237791389568,-4826.1660383475655,True,True
221,0.1,0.1,0.8,0.1,"[[], []]",21,5.784123453721419e-08,0.2584706621134647,0.7415301879206856,0.055484452494743076,0.0678359582335033,0.8542430740059807,0.09400688483370719,0.6095070018865842,0.024365568652708138,-4905.021592719453,-4822.7377541415035,True,True
222,0.1,0.1,0.8,0.1,"[[], []]",22,1.7314288037952552e-07,0.3007840209541581,0.6991724982506907,0.15969266955071737,0.09580476149143244,0.7915073867808776,0.03944414130520653,0.6082418836768566,0.047739045778310576,-4873.462286693472,-4786.2033477630675,True,True
223,0.1,0.1,0.8,0.1,"[[], []]",23,0.2546300829595941,0.09644909122912439,0.7713859393321408,0.003716120979715394,0.00935164164915205,0.986527844743518,0.004724429045290044,0.07013008466746165,0.3061985037450803,-4834.332060873768,-4842.899703659998,True,True
224,0.1,0.1,0.8,0.1,"[[], []]",24,8.134661598989719e-35,0.11066569562927218,0.8893343155359268,0.16206504867920177,0.07630543507909106,0.7888357784473533,0.07269422180147433,0.20888394329709742,0.05143613641556524,-4827.887540761416,-4783.451569030743,True,True
225,0.1,0.1,0.8,0.1,"[[], []]",25,0.20964447387772583,0.08836045053661516,0.803776345092815,0.11610214480203176,0.06938103743099316,0.8296099148170584,0.07310619590790514,0.09621472042827714,0.03328087557947204,-4841.52641731905,-4837.042413860734,True,True
226,0.1,0.1,0.8,0.1,"[[], []]",26,9.1368997564246e-07,0.0978884951343103,0.9022062423566514,0.07230524648153935,0.07503007585666496,0.8131705282430844,0.15958990304599296,0.24627048933036974,0.03841086669716579,-4904.734870582409,-4863.832328411838,False,True
227,0.1,0.1,0.8,0.1,"[[], []]",27,2.605460927683083e-07,0.2963451111663401,0.7036545188552779,0.037090909944209556,0.06709409575955674,0.8577744373196653,0.08161717297627265,0.5758960871341058,0.06018165417891187,-4852.51726366669,-4727.554442943663,True,True
228,0.1,0.1,0.8,0.1,"[[], []]",28,0.24014802794552378,0.09860884307505599,0.7869625628338682,0.1317624495456529,0.10373950315491338,0.7844291285362919,0.11321544143386124,0.06878508633057079,0.01395934278044268,-4893.111876590099,-4888.682606219337,True,True
229,0.1,0.1,0.8,0.1,"[[], []]",29,0.12699383477240944,0.09197421428123168,0.8452856893452607,0.021847327781032332,0.08976554826957678,0.8238175357491926,0.14903153523902132,0.0670034606485034,0.024437246342307897,-4842.879805692287,-4830.44148346997,True,True
230,0.1,0.1,0.8,0.1,"[[], []]",30,0.12133653222389824,0.07365446574204114,0.8599937316365296,0.01629402975657879,0.06185438855084168,0.8760024181976043,0.09869667493468136,0.07691984186447755,0.03676037924949118,-4799.979971441235,-4792.508867731983,True,True
231,0.1,0.1,0.8,0.1,"[[], []]",31,0.15292667421302253,0.11160990961381943,0.8078317961849013,0.04279843561089783,0.09706399295639735,0.825172057598692,0.10197198144930814,0.06256245051828906,0.010236623214783733,-4811.578777854563,-4804.452440100738,True,True
232,0.1,0.1,0.8,0.1,"[[], []]",32,0.29688711461293577,0.12629252550349235,0.7446098378099709,0.2212543437334148,0.13246971035996802,0.7364600594828035,0.0863656806147736,0.08907303315277644,0.06192703903224301,-4932.428870458785,-4930.793308711844,True,True
233,0.1,0.1,0.8,0.1,"[[], []]",33,0.4022541670821243,0.14294530805249567,0.6527146791323613,0.1888750199605418,0.10626137833812621,0.7202323623034012,0.16297637902876475,0.08568266182301201,0.032497090032372174,-4843.1817702103235,-4836.220301541807,True,True
234,0.1,0.1,0.8,0.1,"[[], []]",34,0.2080388975593462,0.14118222294595925,0.7591625751853925,0.1316540904232621,0.1377213581511793,0.7737083119095202,0.05854275237252355,0.09741636083979759,0.06568318793327052,-4859.920440063206,-4858.828314803284,True,True
235,0.1,0.1,0.8,0.1,"[[], []]",35,0.22516091330722052,0.10789083663355366,0.7899318549949842,0.1285770456346168,0.1065927025827743,0.7766656632834525,0.12445452349106753,0.06722832271418798,0.01495795297030375,-4903.840065083397,-4897.650381962073,True,True
236,0.1,0.1,0.8,0.1,"[[], []]",36,9.468556024820722e-07,0.4592993162903482,0.5407002491955422,0.09125613507616441,0.10389500527481509,0.7833571251351472,0.14972451658613786,1.8654709583719011,0.021079464206528856,-5164.812426614353,-4890.215984241982,True,True
237,0.1,0.1,0.8,0.1,"[[], []]",37,2.156349662553786e-09,0.1645709900877282,0.8354284255702444,0.05248977597356342,0.10243800892322433,0.8204997546992133,0.0888415352705271,0.6647769227520989,0.019817084940605037,-4852.731334362212,-4774.508522752033,True,True
238,0.1,0.1,0.8,0.1,"[[], []]",38,0.3734834435611814,0.12440011229334363,0.7015267047372191,0.2816684353863256,0.11858787173775112,0.7068311458657816,0.09153089824311697,0.09390243261398783,0.03528686475111669,-4897.503235558826,-4895.258286069095,True,True
239,0.1,0.1,0.8,0.1,"[[], []]",39,5.496852579808595e-07,0.3896405776392922,0.6103593628617054,0.09297709102050017,0.1462302807021162,0.7693588729851862,0.10385507788168122,2.134159811286452,0.11710511154107422,-5033.13714883603,-4905.1869743918905,True,True
240,0.1,0.1,0.8,0.1,"[[], []]",40,0.28928199716841163,0.1431443509901056,0.7070365958430754,0.22513500119954674,0.13056344274871534,0.7060716240755007,0.08969669204109615,0.08733371229105846,0.02967913271986292,-4821.288410727803,-4818.409832829481,True,True
241,0.1,0.1,0.8,0.1,"[[], []]",41,0.23674962684905776,0.14610746428628765,0.7588693295799419,0.07645598743946012,0.12396309410970142,0.7670657822380847,0.19137496369305645,0.16310381465663493,0.12144813999383795,-4959.711767796068,-4950.053036747638,True,True
242,0.1,0.1,0.8,0.1,"[[], []]",42,0.4292014431971157,0.12781766447929588,0.6358174290794534,0.0035952042560660103,6.373030692787008e-05,0.9952952119887348,0.004911951443017857,0.09236420072780019,0.37660883253040267,-4800.846470216928,-4814.8045356549055,True,True
243,0.1,0.1,0.8,0.1,"[[], []]",43,0.16260077500921435,0.1317413504084411,0.78266278299813,0.08749516979957705,0.13803009196570248,0.7761372820714166,0.07919052598040502,0.07323493916371256,0.03466785050081059,-4795.481216147277,-4791.389899110515,True,True
244,0.1,0.1,0.8,0.1,"[[], []]",44,2.161061522847718e-07,0.27932720145601625,0.7206726980599422,9.20140614161524e-06,0.06400843645907327,0.8774244861782249,0.11857048703914358,0.8050283678575089,0.04236172213493768,-4953.24473812396,-4848.937415265453,True,True
245,0.1,0.1,0.8,0.1,"[[], []]",45,2.359508901808109e-06,0.3076300834182518,0.6923686499309457,0.14834969245565835,0.09864413767605651,0.8062382431543317,0.05036786383268576,0.9494750945056017,0.018037925328374893,-4966.1466374386355,-4872.306355872499,True,True
246,0.1,0.1,0.8,0.1,"[[], []]",46,0.00011985817535503986,0.2837789828841964,0.7162480756866586,0.10219767477771248,0.07248926239370912,0.8121360754796825,0.13283964017109623,0.7158353766516447,0.030540199287271214,-5004.430682903438,-4878.368126390936,False,True
247,0.1,0.1,0.8,0.1,"[[], []]",47,0.21569581678348626,0.13768516604432582,0.7589708707727508,0.09233198693558813,0.12187602344531724,0.7848513015688522,0.10234547965972934,0.07548514275036687,0.01725498839988522,-4850.186772621975,-4845.389363458279,True,True
248,0.1,0.1,0.8,0.1,"[[], []]",48,1.5747146100803188e-06,0.32926541852990665,0.6707112717920715,0.07695201916024742,0.10290874704756321,0.7933446165413536,0.12118534917247667,1.033936067088384,0.009431933782226455,-4958.367735031014,-4836.851832712285,True,True
249,0.1,0.1,0.8,0.1,"[[], []]",49,0.14042936207281723,0.09841512006782005,0.8365435854507312,0.06813855470846661,0.1036824135930486,0.8166194976358311,0.10258610465366362,0.0883783061943471,0.016653031141657653,-4885.728369236928,-4879.062222603433,True,True
250,0.1,0.1,0.8,0.25,"[[], []]",0,0.5517365530741929,0.1253235541925554,0.6958281262395184,0.14237589739847503,0.10346313443118461,0.749488979891746,0.3258333247822172,0.36421400053070535,0.07568469903121904,-5114.6599732113145,-5099.935126045813,True,True
251,0.1,0.1,0.8,0.25,"[[], []]",1,0.2768556850704538,0.10822321435723181,0.8187147196350989,0.026768595548010615,0.08199381987185876,0.8522682714366212,0.2283946870527399,0.4057897840847002,0.09895897104831138,-5217.964453633187,-5208.875586143226,True,True
252,0.1,0.1,0.8,0.25,"[[], []]",2,0.34409302693961763,0.13698458815509335,0.7655770930551288,0.11370221715250084,0.12035421927381228,0.7897995717861966,0.20564306773304902,0.4546472704900868,0.06987729437712364,-5173.960946746329,-5166.515233771323,True,True
253,0.1,0.1,0.8,0.25,"[[], []]",3,0.2925956682591719,0.1223092375486155,0.7949695363145942,0.03072027813536453,0.1158672556331076,0.8122057058559475,0.22903434857132215,0.37847414334301005,0.10435785454746767,-5180.702437088551,-5172.3192719884655,True,True
254,0.1,0.1,0.8,0.25,"[[], []]",4,3.073052863369901e-06,0.25204417855950123,0.7479555178214033,0.02299735286015817,0.06888951263164515,0.8303679111660603,0.2836735880162915,1.3538010260363176,0.1126747719208034,-5133.52792422699,-5056.474455930349,True,True
255,0.1,0.1,0.8,0.25,"[[], []]",5,0.3319546048718549,0.1538726838459154,0.7547184911337157,0.1483178856990874,0.13453860832743206,0.7652772626914339,0.21242632599355127,0.5619846614518615,0.1440623957021797,-5174.324203472652,-5165.886910961413,True,True
256,0.1,0.1,0.8,0.25,"[[], []]",6,0.24385169497861747,0.06031288313074183,0.8583970073910261,0.04965551370392447,0.04977007685291365,0.8659373468435845,0.22506557765915416,0.43285244634755715,0.15954755350342797,-5108.232100885672,-5098.595749147546,True,True
257,0.1,0.1,0.8,0.25,"[[], []]",7,5.181030301821546e-06,0.3797236609384145,0.6202695351701184,0.14953620813229743,0.06733198949734259,0.8333947725240889,0.193890007148881,3.487527615124759,0.10922974856908299,-5338.545369587678,-5164.229614113759,True,True
258,0.1,0.1,0.8,0.25,"[[], []]",8,3.9209137008046316e-07,0.13581472114407006,0.8641861583857273,0.1382201968011053,0.06918196790996659,0.8222249202663235,0.2224959761386074,0.8350991540795104,0.10943019284516209,-5232.886285763825,-5165.113817794915,True,True
259,0.1,0.1,0.8,0.25,"[[], []]",9,3.1617662083837327e-10,0.14034542421258295,0.8596461674585373,0.002251780413153155,0.07330963363885151,0.8570013862705603,0.2511047552583262,1.3422386860189477,0.0987253372909003,-5266.9565662619425,-5201.819228668093,True,True
260,0.1,0.1,0.8,0.25,"[[], []]",10,0.28234400394581266,0.07684988354223532,0.826761014969706,0.051896666267814966,0.06876165552056962,0.8397399236815135,0.23941526632103116,0.38893902568020694,0.08031413032989163,-5089.145795807564,-5075.973279642291,True,True
261,0.1,0.1,0.8,0.25,"[[], []]",11,0.2654403719572779,0.10072010814878897,0.8284122268785179,0.13624065554998946,0.10292371343582601,0.7959877414538257,0.23526783718574865,0.3570846846582911,0.0269900714336498,-5211.67395101644,-5204.102055890782,True,True
262,0.1,0.1,0.8,0.25,"[[], []]",12,0.4308582912245823,0.11448410733090773,0.7549481892818516,7.494155654938203e-05,0.06635128947152842,0.8436500083860773,0.286957593821605,0.3792894198644395,0.12276316458247322,-5151.305784161118,-5136.25138615286,True,True
263,0.1,0.1,0.8,0.25,"[[], []]",13,3.534293427063278e-07,0.33080763785129025,0.6691923185167609,0.14417035923933885,0.10446005835837241,0.7856846132162251,0.22324057229471442,2.472737101376703,0.023737687354148804,-5267.359976139513,-5134.829794714004,True,True
264,0.1,0.1,0.8,0.25,"[[], []]",14,0.4871467096235065,0.14563591317839514,0.7208394778068951,0.010448771942925967,0.04503905860627443,0.9424254843769201,0.036180177085309156,0.48434572796384145,1.2915743917600244,-5199.828457821259,-5220.075202054381,True,True
265,0.1,0.1,0.8,0.25,"[[], []]",15,0.33706999748734356,0.14503067864680588,0.7597542001997434,0.022418622665847578,0.1132012673603246,0.8085763590208601,0.25341251116085756,0.460272037259082,0.053997360346917773,-5167.072993956598,-5155.390028208788,True,True
266,0.1,0.1,0.8,0.25,"[[], []]",16,3.2148672734582265e-05,0.2776868663157138,0.7223326223038449,0.19867199621132936,0.15930550837821145,0.7434166114340519,0.24410342711127217,4.990321780025663,0.7050049697641805,,-5271.711314156502,False,True
267,0.1,0.1,0.8,0.25,"[[], []]",17,0.33013359587229674,0.08708337696731153,0.8203588406099788,0.1136591899635611,0.07154268234259177,0.8237846078679494,0.24257485911464305,0.4787557169304202,0.09732059150814207,-5198.209119290934,-5187.246236651499,True,True
268,0.1,0.1,0.8,0.25,"[[], []]",18,4.951292106004499e-06,0.2738221377683648,0.7261480422087718,0.024392126460334316,0.12366595411300144,0.8513582206632907,0.15140240247947,2.198426340764889,0.7366487621628139,-5281.284436822937,-5202.205256922755,True,True
269,0.1,0.1,0.8,0.25,"[[], []]",19,0.4265389446242024,0.17198847296147252,0.7383252688110913,0.008990739507790543,0.0956210297048049,0.9030459061083074,0.01689153983990037,1.738063103832383,3.4715253318940906,-5320.607828919477,-5336.700500267401,True,True
270,0.1,0.1,0.8,0.25,"[[], []]",20,0.36892562509886395,0.0982847378261967,0.7911957093258521,0.06343278568881933,0.07297909044681292,0.8351412865484245,0.24844603392472323,0.3046360260835145,0.07382164229540539,-5158.640805353183,-5149.998517474999,True,True
271,0.1,0.1,0.8,0.25,"[[], []]",21,7.327206761349243e-06,0.2186770021140018,0.7813190007174841,0.01865215069036118,0.0678335230286289,0.8611644627431295,0.22090660629941414,1.650809672444258,0.08976911856292516,-5217.100363927126,-5148.123767727186,True,True
272,0.1,0.1,0.8,0.25,"[[], []]",22,2.691601757815531e-06,0.31183681570271066,0.6881621173397902,0.2002769452888423,0.09687845398461106,0.7899790858663951,0.1466299308905896,2.076666011817015,0.15965355998045586,-5213.522540228468,-5117.393975858236,True,True
273,0.1,0.1,0.8,0.25,"[[], []]",23,0.4182078818832653,0.10589597542658488,0.7697997968977567,0.15290390710509202,0.08194287896666948,0.7880960589614059,0.2857593234693279,0.3877403411169729,0.059137283543445246,-5161.812499391675,-5151.780467353466,True,True
274,0.1,0.1,0.8,0.25,"[[], []]",24,0.4248042658730652,0.09716051236746773,0.765933658539121,0.18688669474960784,0.07590949148237873,0.8007130112070734,0.18798272784684325,0.40509567879084407,0.17348692757412795,-5122.195781756551,-5115.187275651234,True,True
275,0.1,0.1,0.8,0.25,"[[], []]",25,0.34178685527804864,0.0926508173499255,0.8076755487465955,0.1278668470655212,0.06846334827750931,0.8331717617915515,0.19242535179610523,0.557409415448718,0.1268899492055125,-5181.679148330682,-5171.835277584817,True,True
276,0.1,0.1,0.8,0.25,"[[], []]",26,1.020968796077301e-06,0.33152208524592025,0.6684776615056992,0.05827228960552074,0.07524563330236278,0.8106561434310262,0.35636013275331857,3.2356948655198554,0.1295493281896207,-5335.509441676426,-5189.097399256565,True,True
277,0.1,0.1,0.8,0.25,"[[], []]",27,0.18466024062507802,0.07297625561927665,0.8619797615621864,0.024827557453619267,0.07183859101316362,0.8428213698957296,0.2114632811970907,0.5642539259470086,0.18218933461991652,-5070.282515478623,-5058.13239939335,True,True
278,0.1,0.1,0.8,0.25,"[[], []]",28,0.4955605835671545,0.13483981506448373,0.7333617520662103,0.13153463977237145,0.10257346312978985,0.7898767238959286,0.28122511114720294,0.4386864527549413,0.05222303152750343,-5220.532198455439,-5211.8269672977185,True,True
279,0.1,0.1,0.8,0.25,"[[], []]",29,9.538895914993479e-07,0.2770579597082365,0.7229418491926821,6.832884973831652e-05,0.09180568441436664,0.8136210837387448,0.32745679412395773,2.732472148293588,0.06210533849882391,-5276.634107100707,-5157.973899107561,True,True
280,0.1,0.1,0.8,0.25,"[[], []]",30,0.24645375296436525,0.0851947732335686,0.8369136524943774,0.02318427064631778,0.06879369062811432,0.8463926940952308,0.24961524110037003,0.3808752217601406,0.08915674782293032,-5128.236178912289,-5114.892802610425,True,True
281,0.1,0.1,0.8,0.25,"[[], []]",31,0.2765356756409009,0.12369382020000667,0.7940618105675994,0.024425962800611694,0.10066805565841658,0.8170764522919886,0.24464389934237973,0.36581153785323633,0.03496061321579656,-5147.633718706588,-5135.497168930411,True,True
282,0.1,0.1,0.8,0.25,"[[], []]",32,6.530710192287973e-07,0.344731576279293,0.6552679564630038,0.28935583106422186,0.13499026314263082,0.7349530469066977,0.2430026642502871,4.88819239032426,0.2032254760214424,-5404.058069827198,-5254.655503584905,True,True
283,0.1,0.1,0.8,0.25,"[[], []]",33,0.5953848941576068,0.15196643280125643,0.6745061160267241,0.1922340043596634,0.09849597762006539,0.7445596814525836,0.3637314765115849,0.39101685763418703,0.10324162279597666,-5165.623695106465,-5153.348128397904,True,True
284,0.1,0.1,0.8,0.25,"[[], []]",34,2.2496297430238048e-08,0.3847663163832381,0.6152336799186496,0.1402856282715166,0.13792314865077845,0.7744035347987348,0.18924774883477963,5.016040670166652,0.19682960943649958,-5326.854383935132,-5181.081544666506,False,True
285,0.1,0.1,0.8,0.25,"[[], []]",35,0.3866526765216237,0.11128478508348687,0.7880765515327778,0.009149543117678743,0.0446087717465495,0.9475596471711962,0.01940711343031944,0.3788473339235776,1.0372939118765119,-5236.816034044186,-5247.9684189183545,True,True
286,0.1,0.1,0.8,0.25,"[[], []]",36,0.37238995463621805,0.11791884607914256,0.785132393559391,0.00602262205849408,0.05339158508634221,0.9434407228752201,0.01031504702486049,0.3838495820658188,1.0452172370670139,-5233.1695582914635,-5246.828241702526,True,True
287,0.1,0.1,0.8,0.25,"[[], []]",37,1.625993288889457e-15,0.1823089809770302,0.8176784305379454,0.03598036981715689,0.10431106108116095,0.8188536482005492,0.21104860170006948,2.2833125210457283,0.07539281256599742,-5191.137448934075,-5097.454262271241,True,True
288,0.1,0.1,0.8,0.25,"[[], []]",38,0.4592589780042457,0.11458979842752792,0.7631695279902573,0.2522493217401842,0.10521382646068123,0.7589705434976908,0.25450735112374134,0.4238686281920272,0.06228439783916934,-5225.041694351332,-5218.769754189225,True,True
289,0.1,0.1,0.8,0.25,"[[], []]",39,7.184965304149573e-08,0.317931404344085,0.6820690616301666,0.08776869508233592,0.14560603787743176,0.7712114922020923,0.251699792654707,5.184147386024333,0.38161617158798217,-5326.033399187194,-5232.9090663952775,True,True
290,0.1,0.1,0.8,0.25,"[[], []]",40,0.4461615320680463,0.15320758318584887,0.7150578962596379,0.23304572028063295,0.12300679454667933,0.7372134339651782,0.2376750278056657,0.4787074516285075,0.0696658790415578,-5147.239309734651,-5140.345606055878,True,True
291,0.1,0.1,0.8,0.25,"[[], []]",41,0.3847529437312871,0.15483271279012337,0.7581890585299061,0.05163980635045041,0.12400295763955997,0.7690029344746244,0.41119007417689574,0.7494255426302016,0.400735766086589,-5293.361841740273,-5278.015446134573,True,True
292,0.1,0.1,0.8,0.25,"[[], []]",42,0.7237593195967427,0.14284351679108864,0.6297302548112215,0.05170402911637896,5.168352768353282e-47,0.9089681450395991,0.2521314553348653,0.4556638305755806,0.9175478193616903,-5130.651228771172,-5134.901711905404,True,False
293,0.1,0.1,0.8,0.25,"[[], []]",43,0.2850063081422591,0.13282481379063987,0.780163898516359,0.10304123398503219,0.1393182889432048,0.7701672014672423,0.20208208116972826,0.36729502830691435,0.11172565150825586,-5122.448224414146,-5114.217669686578,True,True
294,0.1,0.1,0.8,0.25,"[[], []]",44,1.1054436179929948e-07,0.30128759475231465,0.6987122182964225,4.698617104440651e-05,0.07049029391062082,0.8596536595045059,0.24544207557350947,2.9525065073201184,0.08526980127270446,-5301.284651506663,-5177.35941878709,True,True
295,0.1,0.1,0.8,0.25,"[[], []]",45,2.343611595370844e-06,0.2760174359695201,0.7239823338943702,0.17347742716787917,0.0976377664217601,0.8098287811949023,0.16232558530001914,2.6088344276863915,0.059697619776420484,-5273.473917078153,-5193.625453923582,True,True
296,0.1,0.1,0.8,0.25,"[[], []]",46,6.29934043690813e-06,0.19171339425560222,0.8082833203003925,0.0038119185585569117,0.017427163735183264,0.9803155855025122,0.004924078090938552,1.3531059423285032,1.3957815724331089,-5272.2380204370875,-5236.165187284879,True,True
297,0.1,0.1,0.8,0.25,"[[], []]",47,0.3895306172224512,0.1380317667486247,0.7523912217324288,0.08391650087125305,0.12193873932407204,0.7857786411693357,0.25362354529304104,0.36044145421551627,0.06243603711430628,-5177.018851845883,-5167.46143410229,True,True
298,0.1,0.1,0.8,0.25,"[[], []]",48,1.3732667267394895e-06,0.3784963155734857,0.621502986418046,0.030508219229487918,0.09950894122596887,0.8050889834794445,0.29010006664247423,4.386902788102498,0.04190139453918414,-5329.285912155004,-5173.60627338168,True,True
299,0.1,0.1,0.8,0.25,"[[], []]",49,0.249708659355968,0.10244858771849882,0.8314629568643159,0.06559957091566088,0.10586676079924094,0.8087394886083297,0.25407614906328957,0.489420275334662,0.053401395350191304,-5220.291521532723,-5207.571511428616,True,True
